submissionID,studyCountry,studyCity,studyLon,studyLat,birthCountry,countryID,birthCity,contactCountry,contactCity,contactLon,contactLat,weight
SInt-FIERI-GG-049-ITA,Italy,Torino,7.684475733,45.07385256,Gambia,99,Upper River Region,Finland,,25.9209164,63.2467777,1
SInt-FIERI-GG-082-ITA,Italy,Torino,7.684475733,45.07385256,Cote d'Ivoire,99,Abidjan,France,,1.8883335,46.603354,10
SInt-FIERI-GG-023-ITA,Italy,Torino,7.684475733,45.07385256,Gambia,99,Lamen,Gambia,,-15.4900464,13.470062,5
SInt-FIERI-GG-059-ITA,Italy,Torino,7.684475733,45.07385256,Gambia,99,Bakau,Germany,,10.4234469,51.0834196,10
SInt-FIERI-GG-018-ITA,Italy,Torino,7.684475733,45.07385256,Ghana,99,Jirapa Duori,Ghana,,-1.0800271,8.0300284,4
SInt-FIERI-GG-085-ITA,Italy,Torino,7.684475733,45.07385256,Guinea,99,Conakry,Guinea,,-10.7083587,10.7226226,2
SInt-FIERI-GG-015-ITA,Italy,Torino,7.684475733,45.07385256,Afghanistan,1,,Iran,,54.5643516,32.6475314,1
SInt-FIERI-GG-065-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,,Italy,,12.33284597,43.38126738,1
SInt-FIERI-GG-076-ITA,Italy,Torino,7.684475733,45.07385256,Cote d'Ivoire,99,Abidjan,Ivory Coast,,-5.5679458,7.9897371,10
SInt-FIERI-GG-100-ITA,Italy,Torino,7.684475733,45.07385256,Mali,99,Kidal Region,Mali,,-2.2900239,16.3700359,2
SInt-FIERI-FR-083-ITA,Italy,Torino,7.684475733,45.07385256,Niger,99,,Niger,,9.3238432,17.7356214,2
SInt-FIERI-GG-011-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Auchi,Nigeria,,7.9999721,9.6000359,21
SInt-FIERI-GG-020-ITA,Italy,Torino,7.684475733,45.07385256,Eritrea,3,Asmara,Norway,,9.0999715,60.5000209,1
SInt-FIERI-GG-069-ITA,Italy,Torino,7.684475733,45.07385256,DR Congo,2,Kinshasa,Philippines,,122.7312101,12.7503486,1
SInt-FIERI-GG-081-ITA,Italy,Torino,7.684475733,45.07385256,Senegal,99,Dakar,Senegal,,-14.4529612,14.4750607,3
SInt-FIERI-GG-012-ITA,Italy,Torino,7.684475733,45.07385256,Somalia,99,Mogadiscio,Somalia,,49.083416,8.3676771,3
SInt-FIERI-GG-023-ITA,Italy,Torino,7.684475733,45.07385256,Gambia,99,Lamen,Spain,,-3.523344922,39.56495146,1
SInt-FIERI-GG-013-ITA,Italy,Torino,7.684475733,45.07385256,Somalia,99,Mogadiscio,Sweden,,14.5208584,59.6749712,3
SInt-FIERI-GG-019-ITA,Italy,Torino,7.684475733,45.07385256,Eritrea,3,Asmara,Switzerland,,8.2319736,46.7985624,1
SInt-FIERI-GG-045-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,Edo State,UK,,-3.2765753,54.7023545,1
SInt-FIERI-GG-048-ITA,Italy,Torino,7.684475733,45.07385256,Nigeria,99,,USA,,-100.4458825,39.7837304,1
SInt-FIERI-FR-085-ITA,Italy,Trieste,13.77589363,45.64518582,Afghanistan,1,Nangarhar,Afghanistan,,66.2385139,33.7680065,1
SInt-FIERI-FR-085-ITA,Italy,Trieste,13.77589363,45.64518582,Afghanistan,1,Nangarhar,Saudi Arabia,,45.23034137,23.61281077,1
SInt-FIERI-FR-085-ITA,Italy,Trieste,13.77589363,45.64518582,Afghanistan,1,Nangarhar,USA,,-100.4458825,39.7837304,1
SInt-FIERI-FR-001-ITA,Italy,Udine,13.2359222,46.0626085,Afghanistan,1,Laghman,Afghanistan,,66.2385139,33.7680065,2
SInt-FIERI-YSH-127-ITA,Italy,Udine,13.2359222,46.0626085,Eritrea,3,Debub Region,Eritrea,,38.31663081,15.89821823,1
SInt-FIERI-FR-089-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,,Germany,,10.4234469,51.0834196,1
SInt-FIERI-FR-036-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Peshawar,Pakistan,,67.91064443,29.10819827,2
SInt-FIERI-FR-015-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Punjab,Turkey,,35.43292847,38.95020522,1
SInt-FIERI-FR-026-ITA,Italy,Udine,13.2359222,46.0626085,Pakistan,5,Kashmir,UK,,-3.2765753,54.7023545,2
SInt-FIERI-FR-056-ITA,Italy,Udine,13.2359222,46.0626085,Afghanistan,1,Nangarhar,USA,,-100.4458825,39.7837304,1
SInt-FIERI-GG-026-ITA,Italy,Vestigne (TO),7.684475733,45.07385256,Mali,99,Region of Timbuktu,Algeria,,2.9999825,28.0000272,2
SInt-FIERI-GG-026-ITA,Italy,Vestigne (TO),7.684475733,45.07385256,Mali,99,Region of Timbuktu,France,,1.8883335,46.603354,1
SInt-FIERI-GG-025-ITA,Italy,Vestigne (TO),7.684475733,45.07385256,Mali,99,Region of Timbuktu,Mali,,-2.2900239,16.3700359,1
SInt-FIERI-FR-055-ITA,Italy,Vicenza,11.54610747,45.54889421,Niger,99,Maradi,Cameroon,,12.44144166,5.270294606,1
SInt-FIERI-FR-059-ITA,Italy,Vicenza,11.54610747,45.54889421,Senegal,99,Tambacounda,France,,1.8883335,46.603354,1
SInt-FIERI-FR-076-ITA,Italy,Vicenza,11.54610747,45.54889421,Guinea,99,Kankan,Guinea,,-10.7083587,10.7226226,1
SInt-FIERI-FR-081-ITA,Italy,Vicenza,11.54610747,45.54889421,Mali,99,,Ivory Coast,,-5.5679458,7.9897371,1
SInt-FIERI-FR-087-ITA,Italy,Vicenza,11.54610747,45.54889421,Mali,99,Gao,Mali,,-2.2900239,16.3700359,2
SInt-FIERI-FR-055-ITA,Italy,Vicenza,11.54610747,45.54889421,Niger,99,Maradi,Niger,,9.3238432,17.7356214,1
SInt-FIERI-FR-060-ITA,Italy,Vicenza,11.54610747,45.54889421,Senegal,99,Mbour,Senegal,,-14.4529612,14.4750607,2
SInt-FIERI-YSH-198-ITA,Italy,Voghera,9.010033863,44.99355281,Eritrea,3,Debub Region,Norway,,9.0999715,60.5000209,1
SInt-YU-AGS-011-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,Canada,,-107.991707,61.0666922,6
SInt-YU-AGS-047-JOR,Jordan,Zaatari Camp,36.3270549,32.2928659,Syria,4,Dar`a,France,,1.8883335,46.603354,1
